Year,Month,Day,Qinflow_cms
1984,1,6,323.653015
1984,1,7,328.523071
1984,1,8,329.814819
1984,1,9,327.094177
1984,1,10,324.259644
1984,1,11,323.679138
1984,1,12,324.177643
1984,1,13,324.62207
1984,1,14,324.406097
1984,1,15,322.854218
1984,1,16,320.323761
1984,1,17,317.999756
1984,1,18,316.527191
1984,1,19,315.708557
1984,1,20,315.20752
1984,1,21,314.941803
1984,1,22,315.111359
1984,1,23,316.069092
1984,1,24,317.74057
1984,1,25,319.423187
1984,1,26,320.740082
1984,1,27,322.912811
1984,1,28,326.049866
1984,1,29,328.657471
1984,1,30,330.628876
1984,1,31,331.678009
1984,2,1,331.328888
1984,2,2,329.531189
1984,2,3,327.79776
1984,2,4,328.669067
1984,2,5,330.482697
1984,2,6,332.267914
1984,2,7,333.950836
1984,2,8,335.636383
1984,2,9,338.043427
1984,2,10,338.272827
1984,2,11,334.210938
1984,2,12,329.414398
1984,2,13,327.151001
1984,2,14,332.617493
1984,2,15,340.579132
1984,2,16,349.817352
1984,2,17,355.851318
1984,2,18,357.611938
1984,2,19,357.843658
1984,2,20,360.664795
1984,2,21,365.211914
1984,2,22,362.078125
1984,2,23,351.719177
1984,2,24,343.535919
1984,2,25,341.393982
1984,2,26,343.584534
1984,2,27,349.906952
1984,2,28,361.040344
1984,2,29,371.718475
1984,3,1,374.115326
1984,3,2,371.28949
1984,3,3,366.700836
1984,3,4,363.299622
1984,3,5,362.188995
1984,3,6,362.808655
1984,3,7,364.762848
1984,3,8,368.148956
1984,3,9,373.07373
1984,3,10,379.394135
1984,3,11,386.326263
1984,3,12,391.567474
1984,3,13,392.235016
1984,3,14,387.081482
1984,3,15,377.239471
1984,3,16,365.107025
1984,3,17,354.869781
1984,3,18,347.924774
1984,3,19,356.400818
1984,3,20,360.536224
1984,3,21,374.418518
1984,3,22,406.611298
1984,3,23,431.036957
1984,3,24,457.159424
1984,3,25,485.907745
1984,3,26,524.939758
1984,3,27,580.990479
1984,3,28,646.73999
1984,3,29,720.353027
1984,3,30,796.356506
1984,3,31,847.919617
1984,4,1,854.687073
1984,4,2,848.284241
1984,4,3,827.14679
1984,4,4,816.313416
1984,4,5,828.125793
1984,4,6,846.471252
1984,4,7,873.977417
1984,4,8,907.656006
1984,4,9,926.692444
1984,4,10,917.838379
1984,4,11,889.069092
1984,4,12,856.216187
1984,4,13,836.389343
1984,4,14,834.2323
1984,4,15,845.804443
1984,4,16,852.049438
1984,4,17,846.17157
1984,4,18,838.596069
1984,4,19,837.52655
1984,4,20,863.483887
1984,4,21,919.482422
1984,4,22,1007.50659
1984,4,23,1127.67712
1984,4,24,1280.15381
1984,4,25,1472.75134
1984,4,26,1693.35413
1984,4,27,1962.95752
1984,4,28,2293.53589
1984,4,29,2690.20557
1984,4,30,3094.72852
1984,5,1,3447.4021
1984,5,2,3700.80811
1984,5,3,3922.62598
1984,5,4,4170.63379
1984,5,5,4383.3833
1984,5,6,4554.44971
1984,5,7,4733.48096
1984,5,8,4934.06396
1984,5,9,5070.30029
1984,5,10,5125.29688
1984,5,11,5171.79883
1984,5,12,5179.38965
1984,5,13,5085.18701
1984,5,14,4967.64795
1984,5,15,4747.67041
1984,5,16,4571.6626
1984,5,17,4372.73584
1984,5,18,4106.43018
1984,5,19,3857.08252
1984,5,20,3695.86035
1984,5,21,3606.81055
1984,5,22,3570.96094
1984,5,23,3569.67578
1984,5,24,3653.37012
1984,5,25,3765.46216
1984,5,26,3891.09497
1984,5,27,4030.22559
1984,5,28,4212.4751
1984,5,29,4449.63281
1984,5,30,4678.31543
1984,5,31,4879.80127
1984,6,1,5082.20801
1984,6,2,5281.98486
1984,6,3,5477.2959
1984,6,4,5636.22852
1984,6,5,5773.38281
1984,6,6,5870.93018
1984,6,7,5893.20361
1984,6,8,5883.71533
1984,6,9,5880.19238
1984,6,10,5886.63525
1984,6,11,5864.61719
1984,6,12,5777.86328
1984,6,13,5708.65527
1984,6,14,5685.1792
1984,6,15,5586.46436
1984,6,16,5423.54639
1984,6,17,5128.52344
1984,6,18,4743.04395
1984,6,19,4397.47021
1984,6,20,4127.85107
1984,6,21,3908.66187
1984,6,22,3719.83154
1984,6,23,3527.03394
1984,6,24,3337.15845
1984,6,25,3194.87183
1984,6,26,3146.75269
1984,6,27,3162.65918
1984,6,28,3284.19141
1984,6,29,3469.43164
1984,6,30,3602.5415
1984,7,1,3668.18262
1984,7,2,3719.6394
1984,7,3,3783.16406
1984,7,4,3840.08228
1984,7,5,3887.68726
1984,7,6,3962.59302
1984,7,7,4085.5896
1984,7,8,4287.13623
1984,7,9,4531.31445
1984,7,10,4772.03223
1984,7,11,4968.69238
1984,7,12,5184.38623
1984,7,13,5361.26709
1984,7,14,5424.58887
1984,7,15,5322.61719
1984,7,16,5076.86084
1984,7,17,4833.38721
1984,7,18,4713.76416
1984,7,19,4772.85645
1984,7,20,4992.45898
1984,7,21,5291.69189
1984,7,22,5558.39062
1984,7,23,5729.50781
1984,7,24,5747.77197
1984,7,25,5620.15234
1984,7,26,5392.62549
1984,7,27,5095.01074
1984,7,28,4747.89893
1984,7,29,4382.08447
1984,7,30,4003.52026
1984,7,31,3634.86914
1984,8,1,3270.63037
1984,8,2,2973.48975
1984,8,3,2885.56226
1984,8,4,2920.72021
1984,8,5,2910.06519
1984,8,6,3049.83154
1984,8,7,3279.24023
1984,8,8,3622.75391
1984,8,9,4094.39526
1984,8,10,4551.20508
1984,8,11,4790.2041
1984,8,12,4992.78125
1984,8,13,5240.45898
1984,8,14,5489.93018
1984,8,15,5522.93701
1984,8,16,5469.95068
1984,8,17,5542.51465
1984,8,18,6039.11377
1984,8,19,6666.39453
1984,8,20,7101.69434
1984,8,21,7344.80811
1984,8,22,7746.45703
1984,8,23,8085.65479
1984,8,24,8176.32959
1984,8,25,8192.56836
1984,8,26,8275.24316
1984,8,27,8340.62695
1984,8,28,8296.37598
1984,8,29,8195.95312
1984,8,30,8070.81104
1984,8,31,8059.51562
1984,9,1,8063.72998
1984,9,2,8139.34668
1984,9,3,8137.9873
1984,9,4,8062.21191
1984,9,5,8006.49707
1984,9,6,7996.00439
1984,9,7,8014.05469
1984,9,8,7962.01807
1984,9,9,7855.85547
1984,9,10,7786.61768
1984,9,11,7801.97754
1984,9,12,7883.2832
1984,9,13,8013.50244
1984,9,14,8154.81494
1984,9,15,8246.78613
1984,9,16,8241.10742
1984,9,17,8139.89404
1984,9,18,7961.25488
1984,9,19,7774.66016
1984,9,20,7565.73193
1984,9,21,7346.11816
1984,9,22,7111.55615
1984,9,23,6867.79736
1984,9,24,6560.77686
1984,9,25,6158.15381
1984,9,26,5680.34521
1984,9,27,5162.64893
1984,9,28,4670.51367
1984,9,29,4290.55127
1984,9,30,4008.67041
1984,10,1,3861.35474
1984,10,2,3825.42261
1984,10,3,3822.59082
1984,10,4,3863.54028
1984,10,5,3987.33032
1984,10,6,4190.33203
1984,10,7,4578.21924
1984,10,8,5125.97998
1984,10,9,5737.81104
1984,10,10,6293.52246
1984,10,11,6661.13721
1984,10,12,6833.62744
1984,10,13,7021.66553
1984,10,14,7331.07959
1984,10,15,7637.08887
1984,10,16,7964.8667
1984,10,17,8244.62207
1984,10,18,8333.06152
1984,10,19,8243.95312
1984,10,20,7965.38232
1984,10,21,7619.68799
1984,10,22,7306.604
1984,10,23,7024.34277
1984,10,24,6711.23242
1984,10,25,6327.93115
1984,10,26,5888.11035
1984,10,27,5451.10254
1984,10,28,5062.70264
1984,10,29,4750.8374
1984,10,30,4485.61035
1984,10,31,4227.61035
1984,11,1,3951.29712
1984,11,2,3634.72534
1984,11,3,3291.74292
1984,11,4,2938.84863
1984,11,5,2620.21777
1984,11,6,2345.44849
1984,11,7,2053.55347
1984,11,8,1757.32971
1984,11,9,1468.63159
1984,11,10,1206.43396
1984,11,11,991.255188
1984,11,12,829.10199
1984,11,13,707.777771
1984,11,14,611.63562
1984,11,15,546.432068
1984,11,16,512.186096
1984,11,17,497.778656
1984,11,18,488.038666
1984,11,19,475.601685
1984,11,20,462.141449
1984,11,21,446.940216
1984,11,22,422.791199
1984,11,23,383.491821
1984,11,24,333.044647
1984,11,25,282.687317
1984,11,26,242.571823
1984,11,27,215.946609
1984,11,28,199.053406
1984,11,29,186.582489
1984,11,30,175.288895
1984,12,1,164.159134
1984,12,2,154.272705
1984,12,3,149.909576
1984,12,4,157.873245
1984,12,5,177.976089
1984,12,6,200.104263
1984,12,7,215.374283
1984,12,8,221.80014
1984,12,9,222.65918
1984,12,10,221.772858
1984,12,11,220.929031
1984,12,12,220.390213
1984,12,13,219.922928
1984,12,14,219.338791
1984,12,15,218.624863
1984,12,16,217.86293
1984,12,17,217.128876
1984,12,18,253.747498
1984,12,19,304.694183
1984,12,20,318.135071
1984,12,21,317.835358
1984,12,22,317.148285
1984,12,23,317.178131
1984,12,24,317.620148
1984,12,25,317.42337
1984,12,26,316.683228
1984,12,27,316.424896
1984,12,28,316.295258
1984,12,29,316.281067
1984,12,30,315.900665
1984,12,31,315.195099
1985,1,1,314.675323
1985,1,2,314.390564
1985,1,3,314.265656
1985,1,4,314.23111
1985,1,5,314.216766
1985,1,6,314.184753
1985,1,7,314.129211
1985,1,8,314.096405
1985,1,9,314.130035
1985,1,10,314.188171
1985,1,11,314.128845
1985,1,12,313.943878
1985,1,13,313.75116
1985,1,14,313.625763
1985,1,15,313.555695
1985,1,16,313.515228
1985,1,17,313.485809
1985,1,18,313.460266
1985,1,19,313.45459
1985,1,20,313.501587
1985,1,21,313.611053
1985,1,22,313.721558
1985,1,23,313.747162
1985,1,24,313.677979
1985,1,25,313.572479
1985,1,26,313.533295
1985,1,27,313.90567
1985,1,28,315.952087
1985,1,29,322.134735
1985,1,30,332.335876
1985,1,31,341.535217
1985,2,1,347.537781
1985,2,2,350.760681
1985,2,3,349.670135
1985,2,4,347.039612
1985,2,5,348.041901
1985,2,6,350.987427
1985,2,7,352.67511
1985,2,8,352.627106
1985,2,9,349.807526
1985,2,10,344.359283
1985,2,11,335.813507
1985,2,12,326.724091
1985,2,13,320.413971
1985,2,14,317.172455
1985,2,15,316.358154
1985,2,16,316.125122
1985,2,17,315.651428
1985,2,18,318.575348
1985,2,19,322.980194
1985,2,20,327.431244
1985,2,21,334.641296
1985,2,22,342.651062
1985,2,23,351.20462
1985,2,24,365.045502
1985,2,25,389.410736
1985,2,26,419.314331
1985,2,27,449.077606
1985,2,28,484.354706
1985,3,1,503.375366
1985,3,2,528.070679
1985,3,3,556.848938
1985,3,4,581.746765
1985,3,5,597.573486
1985,3,6,621.079041
1985,3,7,654.569153
1985,3,8,696.24408
1985,3,9,740.426941
1985,3,10,764.44873
1985,3,11,774.125427
1985,3,12,773.208801
1985,3,13,756.849609
1985,3,14,723.962524
1985,3,15,677.296936
1985,3,16,623.07605
1985,3,17,569.166321
1985,3,18,522.637268
1985,3,19,486.908447
1985,3,20,460.811218
1985,3,21,440.987823
1985,3,22,424.45578
1985,3,23,411.271515
1985,3,24,410.081146
1985,3,25,413.383087
1985,3,26,436.780792
1985,3,27,458.399994
1985,3,28,457.019104
1985,3,29,474.901672
1985,3,30,530.636292
1985,3,31,591.466919
1985,4,1,666.517639
1985,4,2,764.842102
1985,4,3,880.391052
1985,4,4,1012.01385
1985,4,5,1132.49951
1985,4,6,1219.05188
1985,4,7,1279.8335
1985,4,8,1331.83521
1985,4,9,1384.12634
1985,4,10,1448.78186
1985,4,11,1498.67175
1985,4,12,1516.80701
1985,4,13,1513.94971
1985,4,14,1498.19409
1985,4,15,1478.55286
1985,4,16,1444.77625
1985,4,17,1430.16089
1985,4,18,1444.61499
1985,4,19,1456.21997
1985,4,20,1456.47461
1985,4,21,1472.29126
1985,4,22,1496.29114
1985,4,23,1541.96655
1985,4,24,1660.06091
1985,4,25,1794.56921
1985,4,26,1934.27258
1985,4,27,2188.03931
1985,4,28,2669.18188
1985,4,29,3277.92065
1985,4,30,3869.33936
1985,5,1,4288.00146
1985,5,2,4549.46045
1985,5,3,4648.78809
1985,5,4,4590.59961
1985,5,5,4401.37598
1985,5,6,4105.62891
1985,5,7,3740.56396
1985,5,8,3404.73462
1985,5,9,3105.43384
1985,5,10,2871.64111
1985,5,11,2681.76514
1985,5,12,2563.68701
1985,5,13,2525.24341
1985,5,14,2573.97461
1985,5,15,2748.46387
1985,5,16,3092.99463
1985,5,17,3500.94751
1985,5,18,4045.56299
1985,5,19,4666.24121
1985,5,20,5353.26221
1985,5,21,5980.58936
1985,5,22,6463.1084
1985,5,23,6722.87793
1985,5,24,6707.54395
1985,5,25,6479.96094
1985,5,26,6156.70459
1985,5,27,5833.40088
1985,5,28,5492.22217
1985,5,29,5145.66992
1985,5,30,4796.9292
1985,5,31,4425.83301
1985,6,1,4084.2981
1985,6,2,3783.06616
1985,6,3,3573.80591
1985,6,4,3483.66455
1985,6,5,3581.90747
1985,6,6,3722.77344
1985,6,7,3899.78076
1985,6,8,4097.70557
1985,6,9,4234.41113
1985,6,10,4406.01367
1985,6,11,4651.21729
1985,6,12,4863.03418
1985,6,13,5022.06689
1985,6,14,5132.02539
1985,6,15,5247.13037
1985,6,16,5241.40967
1985,6,17,5148.86133
1985,6,18,5189.78809
1985,6,19,5495.02441
1985,6,20,5695.3125
1985,6,21,5732.67871
1985,6,22,5779.91016
1985,6,23,5937.1499
1985,6,24,6103.29541
1985,6,25,6178.29297
1985,6,26,6252.02344
1985,6,27,6428.85352
1985,6,28,6579.31689
1985,6,29,6649.63232
1985,6,30,6602.24805
1985,7,1,6395.97559
1985,7,2,6093.93359
1985,7,3,5706.46924
1985,7,4,5286.17188
1985,7,5,4930.79053
1985,7,6,4625.09717
1985,7,7,4349.29346
1985,7,8,4178.76416
1985,7,9,3977.80127
1985,7,10,3804.06689
1985,7,11,3709.34521
1985,7,12,3717.84448
1985,7,13,3816.89697
1985,7,14,3995.18872
1985,7,15,4122.47705
1985,7,16,4132.68994
1985,7,17,4149.62549
1985,7,18,4190.08984
1985,7,19,4281.7998
1985,7,20,4391.98779
1985,7,21,4504.26709
1985,7,22,4609.88184
1985,7,23,4668.5166
1985,7,24,4714.51807
1985,7,25,4764.90479
1985,7,26,4791.93848
1985,7,27,4769.49365
1985,7,28,4753.81494
1985,7,29,4671.12598
1985,7,30,4627.93457
1985,7,31,4605.61914
1985,8,1,4661.99414
1985,8,2,4850.72949
1985,8,3,5099.27832
1985,8,4,5487.98975
1985,8,5,5728.34717
1985,8,6,5917.87207
1985,8,7,6193.60742
1985,8,8,6380.90039
1985,8,9,6458.47998
1985,8,10,6459.46338
1985,8,11,6541.2749
1985,8,12,6702.57568
1985,8,13,6885.78906
1985,8,14,7045.00684
1985,8,15,7176.89648
1985,8,16,7235.49512
1985,8,17,7160.92334
1985,8,18,6961.26074
1985,8,19,6670.01074
1985,8,20,6358.04492
1985,8,21,6056.28418
1985,8,22,5824.55225
1985,8,23,5699.14502
1985,8,24,5640
1985,8,25,5582.30273
1985,8,26,5536.19141
1985,8,27,5518.84229
1985,8,28,5493.61182
1985,8,29,5444.22754
1985,8,30,5378.78271
1985,8,31,5322.34326
1985,9,1,5253.01367
1985,9,2,5216.86621
1985,9,3,5218.23877
1985,9,4,5160.91064
1985,9,5,5179.16846
1985,9,6,5111.10059
1985,9,7,4964.51807
1985,9,8,4881.59375
1985,9,9,4817.95508
1985,9,10,4861.60059
1985,9,11,5035.12256
1985,9,12,5269.90137
1985,9,13,5447.17285
1985,9,14,5593.48047
1985,9,15,5711.88574
1985,9,16,5796.13281
1985,9,17,5887.71533
1985,9,18,6107.02832
1985,9,19,6396.86279
1985,9,20,6709.80176
1985,9,21,6995.87988
1985,9,22,7213.24561
1985,9,23,7441.75244
1985,9,24,7787.46729
1985,9,25,8230.2168
1985,9,26,8748.01953
1985,9,27,9264.74121
1985,9,28,9668.30957
1985,9,29,9904.99707
1985,9,30,9947.76758
1985,10,1,9734.65723
1985,10,2,9250.26855
1985,10,3,8562.25586
1985,10,4,7746.92529
1985,10,5,6871.27979
1985,10,6,5997.38672
1985,10,7,5183.89111
1985,10,8,4469.77734
1985,10,9,3873.29077
1985,10,10,3401.00293
1985,10,11,3029.67383
1985,10,12,2729.13794
1985,10,13,2438.61475
1985,10,14,2119.38672
1985,10,15,1826.49304
1985,10,16,1632.47656
1985,10,17,1566.92761
1985,10,18,1779.52844
1985,10,19,2173.89697
1985,10,20,2535.65869
1985,10,21,2988.57739
1985,10,22,3489.75366
1985,10,23,3895.72852
1985,10,24,4242.7627
1985,10,25,4595.35693
1985,10,26,4925.13623
1985,10,27,5184.05811
1985,10,28,5371.51855
1985,10,29,5492.61426
1985,10,30,5531.35303
1985,10,31,5475.08203
1985,11,1,5355.67139
1985,11,2,5248.81885
1985,11,3,5115.09375
1985,11,4,4867.8584
1985,11,5,4523.27246
1985,11,6,4154.81104
1985,11,7,3780.66699
1985,11,8,3365.17749
1985,11,9,2900.04126
1985,11,10,2423.35547
1985,11,11,2017.63867
1985,11,12,1744.45349
1985,11,13,1595.34985
1985,11,14,1516.06458
1985,11,15,1446.38306
1985,11,16,1353.19177
1985,11,17,1226.56946
1985,11,18,1096.03162
1985,11,19,999.691223
1985,11,20,937.667053
1985,11,21,894.72522
1985,11,22,865.197449
1985,11,23,831.957825
1985,11,24,783.26947
1985,11,25,728.21698
1985,11,26,677.865784
1985,11,27,640.961121
1985,11,28,625.178284
1985,11,29,632.169373
1985,11,30,667.708557
1985,12,1,740.959106
1985,12,2,855.756958
1985,12,3,970.623169
1985,12,4,1051.85876
1985,12,5,1099.67993
1985,12,6,1125.62793
1985,12,7,1138.85388
1985,12,8,1139.6333
1985,12,9,1115.51196
1985,12,10,1056.7074
1985,12,11,975.9646
1985,12,12,896.866211
1985,12,13,827.766602
1985,12,14,761.549438
1985,12,15,693.512146
1985,12,16,628.696106
1985,12,17,572.699768
1985,12,18,524.097046
1985,12,19,478.140045
1985,12,20,433.552826
1985,12,21,392.421112
1985,12,22,357.262878
1985,12,23,327.65863
1985,12,24,305.353027
1985,12,25,288.634003
1985,12,26,275.2742
1985,12,27,265.126312
1985,12,28,256.659027
1985,12,29,248.613464
1985,12,30,241.840515
1985,12,31,237.032654
1986,1,1,233.619751
1986,1,2,267.2453
1986,1,3,317.001312
1986,1,4,329.020233
1986,1,5,328.509491
1986,1,6,327.611359
1986,1,7,325.85672
1986,1,8,324.203064
1986,1,9,323.552368
1986,1,10,323.290985
1986,1,11,322.698059
1986,1,12,322.03772
1986,1,13,321.991669
1986,1,14,323.318573
1986,1,15,325.437347
1986,1,16,326.755493
1986,1,17,327.494598
1986,1,18,328.315948
1986,1,19,329.190948
1986,1,20,330.37204
1986,1,21,331.595154
1986,1,22,331.167572
1986,1,23,328.686615
1986,1,24,326.755249
1986,1,25,326.255768
1986,1,26,325.121033
1986,1,27,323.448334
1986,1,28,321.494781
1986,1,29,320.176819
1986,1,30,320.897034
1986,1,31,323.184845
1986,2,1,325.043396
1986,2,2,324.102966
1986,2,3,321.300995
1986,2,4,318.572876
1986,2,5,317.882843
1986,2,6,318.90036
1986,2,7,321.564545
1986,2,8,325.254578
1986,2,9,330.664001
1986,2,10,341.769165
1986,2,11,353.161285
1986,2,12,356.629547
1986,2,13,357.786133
1986,2,14,360.372223
1986,2,15,362.839691
1986,2,16,362.416901
1986,2,17,358.253876
1986,2,18,354.442352
1986,2,19,354.320618
1986,2,20,352.128021
1986,2,21,347.82724
1986,2,22,345.830231
1986,2,23,349.942657
1986,2,24,352.818817
1986,2,25,353.002228
1986,2,26,354.956726
1986,2,27,357.841003
1986,2,28,357.662231
1986,3,1,353.51944
1986,3,2,347.871002
1986,3,3,340.438141
1986,3,4,334.349945
1986,3,5,333.656403
1986,3,6,337.387085
1986,3,7,340.637787
1986,3,8,342.306396
1986,3,9,346.927887
1986,3,10,355.192596
1986,3,11,361.759674
1986,3,12,363.079865
1986,3,13,359.781769
1986,3,14,354.026642
1986,3,15,347.497528
1986,3,16,341.173767
1986,3,17,335.692596
1986,3,18,331.44577
1986,3,19,328.129578
1986,3,20,326.465485
1986,3,21,328.605011
1986,3,22,329.350891
1986,3,23,334.904694
1986,3,24,346.344757
1986,3,25,354.5961
1986,3,26,351.739227
1986,3,27,363.539856
1986,3,28,407.347931
1986,3,29,424.603851
1986,3,30,463.626465
1986,3,31,509.638275
1986,4,1,535.412048
1986,4,2,580.308838
1986,4,3,624.843445
1986,4,4,687.410461
1986,4,5,755.392395
1986,4,6,801.013123
1986,4,7,835.589905
1986,4,8,848.553284
1986,4,9,837.381409
1986,4,10,809.952393
1986,4,11,775.755066
1986,4,12,727.595825
1986,4,13,690.501099
1986,4,14,674.57373
1986,4,15,694.75116
1986,4,16,740.148071
1986,4,17,811.02179
1986,4,18,890.953186
1986,4,19,996.846375
1986,4,20,1131.8186
1986,4,21,1264.42566
1986,4,22,1381.18604
1986,4,23,1464.92065
1986,4,24,1534.41907
1986,4,25,1645.75269
1986,4,26,1796.21924
1986,4,27,2011.8186
1986,4,28,2213.93335
1986,4,29,2333.92529
1986,4,30,2393.50439
1986,5,1,2420.43945
1986,5,2,2427.58472
1986,5,3,2426.70972
1986,5,4,2414.09448
1986,5,5,2431.18408
1986,5,6,2509.01489
1986,5,7,2697.18506
1986,5,8,2989.41553
1986,5,9,3291.51782
1986,5,10,3648.68872
1986,5,11,4003.48291
1986,5,12,4302.77148
1986,5,13,4490.25
1986,5,14,4641.08203
1986,5,15,4809.98486
1986,5,16,4986.95166
1986,5,17,5176.18994
1986,5,18,5431.6626
1986,5,19,5856.02197
1986,5,20,6372.73877
1986,5,21,6851.77295
1986,5,22,7345.59424
1986,5,23,7646.91309
1986,5,24,7706.80127
1986,5,25,7627.39795
